reputation,answers
1757,"[[0, 2, 867], [2, 2, 322]]"
1757,"[[0, 2, 4116]]"
1756,"[[2, 1, 1267], [1, 2, 393]]"
1755,"[[0, 0, 108]]"
1753,"[[0, 0, 4478]]"
1752,"[[0, 0, 1003]]"
1751,"[[0, 0, 349], [0, 12, 885], [2, 0, 519], [0, 2, 405], [0, 0, 468]]"
1751,"[[0, 0, 499]]"
1751,"[[0, 0, 371]]"
1750,"[[1, 0, 1033]]"
1750,"[[1, 6, 2218]]"
1748,"[[1, 1, 569], [0, 1, 2163], [0, 0, 1035]]"
1747,"[[0, 0, 721]]"
1746,"[[1, 2, 1677], [0, 0, 651], [0, 1, 931]]"
1743,"[[1, 0, 279], [0, 0, 589]]"
1742,"[[0, 0, 553]]"
1741,"[[1, 1, 1196]]"
1737,"[[0, 1, 244]]"
1737,"[[1, 0, 501]]"
1733,"[[0, 1, 967], [1, 2, 1633], [0, 2, 1817]]"
1732,"[[1, 1, 1621], [0, 1, 501], [3, 1, 142], [1, 4, 992], [0, 0, 1477]]"
1730,"[[1, 0, 2953]]"
1729,"[[0, 0, 418]]"
1727,"[[0, 0, 610]]"
1726,"[[0, 0, 1210]]"
1724,"[[1, 2, 886]]"
1724,"[[0, 0, 432]]"
1723,"[[0, 0, 649]]"
1723,"[[0, 0, 1824]]"
1723,"[[1, 0, 327]]"
1722,"[[0, 4, 489], [0, 2, 513], [0, 6, 886]]"
1721,"[[0, 0, 805]]"
1721,"[[0, 0, 971], [0, 1, 595], [0, 1, 301]]"
1720,"[[0, 0, 152], [0, 0, 360]]"
1717,"[[2, 0, 308]]"
1717,"[[0, 0, 442], [3, 0, 460]]"
1717,"[[1, 0, 421], [1, 3, 1747], [-1, 2, 1111], [0, 1, 1237]]"
1716,"[[0, 0, 582], [2, 1, 1858], [1, 4, 505], [0, 0, 4351], [0, 0, 1135], [0, 0, 609]]"
1716,"[[0, 0, 536], [0, 0, 792], [1, 0, 566], [0, 0, 723]]"
1714,"[[1, 0, 3060]]"
1710,"[[1, 0, 761]]"
1709,"[[0, 0, 716]]"
1708,"[[1, 0, 355]]"
1706,"[[0, 0, 642]]"
1704,"[[1, 0, 1264], [0, 0, 183], [0, 0, 981]]"
1703,"[[1, 1, 1844], [1, 2, 4454], [2, 1, 1978], [2, 1, 6953], [1, 5, 4559]]"
1703,"[[1, 1, 394]]"
1697,"[[1, 0, 1190], [0, 1, 1546]]"
1697,"[[2, 3, 1302], [2, 1, 1460], [1, 2, 750]]"
1694,"[[0, 3, 1981]]"
1694,"[[0, 2, 340], [0, 0, 633], [0, 0, 541]]"
1693,"[[0, 0, 475]]"
1688,"[[0, 0, 842], [0, 0, 384]]"
1682,"[[0, 0, 836]]"
1681,"[[0, 2, 506]]"
1680,"[[1, 0, 450]]"
1680,"[[0, 0, 3553]]"
1680,"[[0, 0, 463]]"
1680,"[[0, 0, 562]]"
1679,"[[0, 0, 391], [0, 0, 569], [1, 10, 5088], [0, 0, 527], [0, 3, 2475], [-1, 1, 234], [0, 0, 2918]]"
1678,"[[0, 0, 100]]"
1678,"[[0, 0, 653]]"
1676,"[[0, 0, 217]]"
1675,"[[1, 3, 900]]"
1674,"[[0, 3, 5601]]"
1673,"[[0, 0, 117]]"
1670,"[[0, 0, 2244]]"
1669,"[[0, 0, 468], [0, 0, 684], [0, 0, 249], [1, 0, 351], [0, 0, 897]]"
1668,"[[0, 0, 403]]"
1668,"[[0, 0, 232]]"
1667,"[[0, 0, 1055], [1, 3, 1035], [0, 4, 1061], [1, 2, 389], [0, 0, 666], [1, 0, 1446]]"
1665,"[[0, 0, 97]]"
1664,"[[1, 2, 222]]"
1662,"[[0, 0, 287]]"
1662,"[[1, 2, 705]]"
1661,"[[0, 0, 748], [0, 0, 331], [0, 0, 326]]"
1658,"[[0, 1, 244]]"
1658,"[[1, 0, 1348], [1, 1, 2984], [0, 1, 1397], [0, 0, 746], [0, 0, 1889], [1, 1, 877], [0, 3, 2601], [-1, 2, 3536], [0, 1, 3680], [0, 1, 1430], [0, 0, 1386], [0, 0, 2585], [0, 3, 1981]]"
1658,"[[1, 2, 668], [1, 0, 926], [1, 1, 2332], [1, 0, 1826], [0, 1, 1498]]"
1658,"[[1, 5, 3576]]"
1653,"[[0, 0, 1428]]"
1653,"[[2, 0, 590], [0, 4, 863], [0, 0, 988], [1, 0, 1666], [0, 0, 1612]]"
1652,"[[0, 0, 248]]"
1651,"[[0, 1, 2106]]"
1651,"[[0, 0, 1416]]"
1650,"[[2, 6, 775], [0, 0, 206]]"
1648,"[[0, 0, 580], [1, 1, 96]]"
1647,"[[0, 0, 377]]"
1646,"[[0, 1, 2386]]"
1644,"[[0, 0, 408]]"
1644,"[[0, 0, 1357], [1, 0, 744]]"
1644,"[[1, 0, 590]]"
1639,"[[0, 0, 708]]"
1639,"[[0, 0, 3929], [0, 0, 2093]]"
1639,"[[0, 0, 687]]"
1639,"[[0, 0, 983]]"
1638,"[[0, 0, 1795], [1, 2, 1453]]"
1637,"[[0, 0, 1025]]"
1637,"[[0, 2, 641]]"
1634,"[[0, 3, 1394], [0, 0, 419], [0, 1, 714]]"
1631,"[[0, 0, 530]]"
1631,"[[0, 0, 665]]"
1630,"[[1, 0, 423], [0, 4, 803], [0, 0, 574]]"
1630,"[[1, 0, 712], [1, 0, 300]]"
1629,"[[0, 0, 1058]]"
1627,"[[0, 1, 645]]"
1627,"[[0, 0, 322], [0, 1, 559]]"
1626,"[[0, 0, 857]]"
1623,"[[1, 1, 1293]]"
1623,"[[0, 0, 663]]"
1623,"[[0, 0, 654], [0, 0, 481]]"
1622,"[[0, 0, 343]]"
1622,"[[0, 0, 1034], [1, 0, 443]]"
1622,"[[1, 3, 883], [0, 0, 1213]]"
1621,"[[0, 0, 1960]]"
1620,"[[0, 1, 1632]]"
1619,"[[0, 0, 394]]"
1618,"[[-1, 0, 1922], [0, 0, 346], [0, 0, 2119]]"
1618,"[[0, 3, 1529]]"
1617,"[[1, 0, 713]]"
1615,"[[1, 0, 807], [1, 2, 844], [0, 0, 596], [0, 2, 809]]"
1614,"[[0, 0, 1746]]"
1613,"[[0, 0, 265]]"
1609,"[[0, 0, 321]]"
1606,"[[0, 0, 784], [0, 0, 380]]"
1605,"[[0, 0, 136]]"
1603,"[[0, 0, 243], [0, 0, 483]]"
1603,"[[0, 0, 4342]]"
1603,"[[1, 0, 1417]]"
1603,"[[0, 0, 931], [0, 5, 765], [0, 0, 994]]"
1603,"[[0, 0, 553], [1, 2, 1783], [0, 0, 956], [0, 0, 827], [1, 0, 1332], [1, 0, 898], [0, 2, 671]]"
1600,"[[-1, 0, 125]]"
1600,"[[3, 3, 1087]]"
1597,"[[1, 0, 780], [1, 0, 1104], [0, 0, 701], [0, 0, 293]]"
1597,"[[0, 0, 1237]]"
1597,"[[-1, 0, 623], [0, 0, 1852], [3, 0, 108]]"
1595,"[[1, 2, 243], [0, 0, 316], [1, 0, 189]]"
1594,"[[0, 0, 418], [2, 5, 695]]"
1594,"[[0, 0, 3069]]"
1592,"[[1, 2, 4471], [0, 5, 1661], [1, 15, 2045], [0, 0, 3418]]"
1592,"[[0, 1, 466], [0, 2, 278]]"
1591,"[[1, 0, 782], [0, 0, 792], [0, 0, 1756]]"
1588,"[[0, 0, 3529]]"
1586,"[[0, 0, 568], [0, 0, 1311], [0, 0, 748]]"
1584,"[[0, 0, 569]]"
1584,"[[0, 0, 138]]"
1584,"[[0, 0, 316]]"
1578,"[[0, 0, 2761]]"
1574,"[[0, 2, 324]]"
1573,"[[2, 1, 883]]"
1571,"[[0, 0, 486], [0, 0, 995], [0, 0, 554], [0, 2, 1858], [0, 0, 757]]"
1571,"[[0, 0, 4015], [0, 0, 1050], [0, 1, 2241], [0, 0, 1869], [0, 0, 1326], [1, 0, 3783], [0, 2, 1508], [0, 0, 1791], [0, 0, 2532]]"
1567,"[[1, 0, 456]]"
1567,"[[1, 1, 1409], [1, 3, 1460]]"
1567,"[[0, 0, 1039]]"
1566,"[[1, 2, 233]]"
1565,"[[0, 0, 547]]"
1565,"[[0, 0, 342]]"
1564,"[[0, 0, 734]]"
1563,"[[1, 0, 238]]"
1563,"[[0, 0, 4611]]"
1561,"[[0, 0, 347]]"
1561,"[[0, 1, 365]]"
1560,"[[1, 0, 1038], [2, 0, 702], [0, 2, 2203], [-1, 12, 8409], [1, 2, 1193], [2, 1, 1923], [0, 4, 1669], [0, 2, 586], [1, 0, 800], [0, 1, 1918], [0, 0, 473], [2, 2, 1751]]"
1559,"[[0, 0, 3115]]"
1557,"[[0, 0, 155]]"
1556,"[[1, 0, 799], [1, 1, 1422]]"
1554,"[[0, 1, 460], [0, 0, 384], [0, 1, 360], [0, 1, 472], [0, 0, 619], [0, 1, 659], [-1, 1, 327], [0, 0, 313], [0, 2, 965]]"
1554,"[[2, 1, 385], [0, 2, 853]]"
1554,"[[0, 0, 144]]"
1554,"[[0, 0, 370]]"
1552,"[[1, 2, 1157], [0, 1, 1720], [0, 11, 1726], [1, 0, 1339], [0, 0, 776]]"
1550,"[[0, 0, 668]]"
1549,"[[1, 2, 378], [2, 6, 774]]"
1549,"[[0, 0, 133]]"
1547,"[[1, 0, 658], [1, 0, 465], [1, 2, 655], [0, 12, 619], [2, 5, 1159], [0, 0, 319], [1, 0, 1406]]"
1546,"[[0, 0, 4632], [0, 2, 414], [2, 4, 743], [0, 0, 820]]"
1546,"[[0, 0, 3735]]"
1546,"[[0, 0, 1572]]"
1546,"[[0, 0, 268]]"
1545,"[[0, 1, 1270]]"
1542,"[[0, 0, 912]]"
1542,"[[1, 0, 746]]"
1540,"[[1, 0, 811]]"
1539,"[[0, 0, 201]]"
1539,"[[2, 0, 2869]]"
1539,"[[0, 0, 650], [0, 0, 195]]"
1538,"[[0, 0, 965], [0, 0, 888]]"
1538,"[[0, 0, 521], [0, 0, 509], [1, 0, 671]]"
1538,"[[1, 2, 772]]"
1538,"[[0, 0, 469]]"
1535,"[[0, 0, 1179]]"
1535,"[[0, 1, 435]]"
1535,"[[1, 0, 1078]]"
1534,"[[0, 0, 114]]"
1533,"[[0, 0, 1074]]"
1533,"[[0, 0, 1676]]"
1532,"[[1, 0, 813]]"
1532,"[[3, 0, 11173], [0, 0, 2660], [1, 2, 6695], [1, 5, 6190]]"
1532,"[[1, 1, 672], [2, 1, 1275], [1, 0, 1167], [4, 1, 240]]"
1532,"[[0, 0, 357]]"
1530,"[[0, 0, 1316], [0, 0, 1027]]"
1529,"[[0, 0, 665]]"
1527,"[[1, 1, 1077]]"
1527,"[[0, 0, 97]]"
1526,"[[0, 1, 698], [0, 0, 1066]]"
1525,"[[0, 0, 80], [0, 0, 984], [0, 0, 674]]"
1524,"[[2, 0, 609]]"
1523,"[[0, 0, 292]]"
1521,"[[1, 0, 2574], [2, 3, 1846], [2, 0, 1562], [1, 0, 1980], [3, 0, 1535]]"
1520,"[[0, 0, 108]]"
1519,"[[0, 1, 232]]"
1519,"[[0, 0, 821]]"
1517,"[[1, 2, 435]]"
1516,"[[0, 0, 1316]]"
1516,"[[1, 1, 2468], [1, 1, 5877]]"
1510,"[[1, 0, 1201]]"
1510,"[[0, 0, 210]]"
1508,"[[2, 2, 417]]"
1506,"[[0, 0, 353]]"
1505,"[[0, 0, 329], [0, 0, 653]]"
1505,"[[0, 0, 426]]"
1504,"[[1, 1, 3656], [0, 0, 2926], [0, 0, 1913]]"
1504,"[[1, 0, 111], [0, 3, 668], [0, 0, 246], [1, 0, 1274]]"
1504,"[[1, 0, 1904]]"
1502,"[[1, 1, 284], [0, 1, 1540], [1, 1, 621]]"
1501,"[[2, 0, 674]]"
1499,"[[0, 2, 856], [0, 4, 822], [0, 1, 589], [0, 0, 764], [0, 1, 397], [0, 0, 988], [-1, 1, 548]]"
1499,"[[0, 0, 505], [0, 0, 2355]]"
1498,"[[1, 1, 325]]"
1498,"[[-1, 3, 1060]]"
1495,"[[0, 0, 509]]"
1495,"[[0, 1, 1396]]"
1494,"[[1, 3, 605], [0, 0, 1443], [0, 2, 1906], [0, 0, 368]]"
1493,"[[0, 0, 2406]]"
1489,"[[0, 0, 1070]]"
1489,"[[0, 0, 2189]]"
1488,"[[0, 0, 380]]"
1487,"[[0, 1, 719], [0, 0, 99]]"
1486,"[[0, 0, 1739]]"
1485,"[[0, 1, 774]]"
1485,"[[0, 0, 501]]"
1484,"[[0, 0, 423]]"
1484,"[[0, 1, 1619], [0, 1, 1221]]"
1483,"[[0, 0, 307]]"
1482,"[[0, 0, 198]]"
1481,"[[2, 0, 1263], [1, 0, 133]]"
1478,"[[0, 3, 470], [0, 1, 3530], [1, 0, 98], [0, 3, 612], [0, 2, 370], [1, 1, 1906], [0, 0, 1390], [1, 0, 937], [1, 1, 1097]]"
1476,"[[1, 3, 1444]]"
1474,"[[2, 0, 231], [0, 0, 940], [0, 4, 349], [0, 3, 297], [0, 2, 174], [1, 2, 417], [0, 2, 134], [1, 6, 317], [0, 7, 151], [1, 0, 408], [1, 3, 458], [0, 0, 667], [0, 5, 245], [0, 0, 1022], [0, 1, 155], [0, 0, 1041], [0, 0, 395], [0, 0, 533], [1, 2, 512], [0, 0, 295], [0, 0, 1034], [0, 2, 93], [2, 0, 783], [0, 0, 181]]"
1473,"[[3, 0, 3899], [0, 1, 402], [1, 5, 3346], [2, 0, 3431], [2, 3, 688]]"
1469,"[[1, 1, 864]]"
1468,"[[0, 0, 447]]"
1467,"[[0, 0, 420]]"
1465,"[[0, 0, 177]]"
1462,"[[0, 0, 4177]]"
1461,"[[1, 0, 2241], [1, 2, 494], [2, 0, 499], [1, 0, 1193], [1, 0, 1034]]"
1460,"[[0, 0, 323]]"
1458,"[[0, 0, 909], [1, 0, 436], [0, 0, 305]]"
1456,"[[1, 0, 218]]"
1453,"[[0, 0, 1298], [0, 3, 585]]"
1452,"[[0, 0, 277]]"
1451,"[[0, 9, 1141]]"
1450,"[[0, 0, 77]]"
1449,"[[0, 0, 214]]"
1449,"[[1, 0, 984], [2, 0, 1041], [0, 0, 732]]"
1448,"[[0, 0, 187]]"
1448,"[[1, 0, 459], [0, 1, 967], [0, 0, 310]]"
1447,"[[0, 0, 702], [-1, 1, 2099]]"
1445,"[[0, 0, 304]]"
1443,"[[1, 0, 177]]"
1443,"[[0, 0, 348]]"
1439,"[[1, 5, 1990], [2, 0, 593], [0, 0, 2693], [0, 6, 1320]]"
1439,"[[0, 0, 609], [1, 0, 1914], [0, 0, 1010], [0, 0, 851], [0, 2, 1421], [0, 0, 3020], [0, 2, 2126], [0, 0, 1175], [0, 0, 713], [0, 0, 283]]"
1438,"[[0, 0, 274], [0, 1, 939], [2, 9, 728]]"
1436,"[[0, 3, 263]]"
1436,"[[1, 0, 1838], [1, 0, 845]]"
1435,"[[0, 0, 343]]"
1434,"[[1, 1, 1869], [0, 1, 207]]"
1433,"[[0, 1, 1537]]"
1431,"[[0, 0, 961], [0, 0, 1087]]"
1429,"[[0, 0, 229]]"
1429,"[[1, 2, 210], [1, 2, 321], [2, 0, 132], [1, 0, 159], [0, 2, 5258], [1, 2, 4588], [0, 0, 588], [0, 1, 559], [2, 3, 619], [0, 0, 251], [1, 2, 319], [0, 1, 1056], [0, 2, 440]]"
1429,"[[0, 0, 608]]"
1428,"[[0, 0, 1031]]"
1427,"[[0, 0, 1540]]"
1427,"[[0, 0, 1228], [0, 0, 1652], [1, 0, 1519], [0, 0, 1737], [0, 0, 1512], [0, 0, 964], [0, 0, 655], [1, 2, 690], [0, 0, 818], [0, 0, 576]]"
1427,"[[1, 4, 862], [1, 3, 304], [0, 0, 860], [1, 0, 177], [0, 1, 701], [0, 4, 615], [1, 0, 268]]"
1426,"[[0, 0, 996]]"
1425,"[[0, 0, 2853]]"
1422,"[[1, 0, 391]]"
1421,"[[1, 2, 2285]]"
1421,"[[0, 1, 883], [1, 2, 3275], [1, 0, 1160], [0, 2, 2617], [1, 0, 492], [0, 0, 676]]"
1421,"[[3, 3, 1041], [2, 0, 1204], [1, 0, 785], [1, 0, 311], [1, 0, 684], [2, 0, 1014], [3, 0, 1197]]"
1421,"[[0, 0, 1856], [0, 0, 4692]]"
1418,"[[1, 2, 668], [1, 0, 1313]]"
1418,"[[0, 4, 1433], [2, 0, 1125], [0, 1, 1098], [0, 0, 7082], [0, 0, 4851], [0, 0, 1193], [0, 0, 7269]]"
1415,"[[0, 0, 745]]"
1415,"[[0, 2, 1380], [1, 0, 2612], [2, 1, 869], [1, 0, 1928]]"
1414,"[[1, 1, 2165]]"
1413,"[[-2, 4, 67], [-1, 1, 106], [4, 3, 330], [0, 3, 146], [1, 3, 429], [0, 3, 234], [1, 0, 161], [0, 1, 159], [1, 0, 199], [1, 1, 1187], [1, 0, 550], [3, 1, 256], [1, 0, 144], [3, 3, 377], [0, 1, 59], [0, 2, 1530], [0, 3, 325], [0, 6, 479], [-1, 1, 137]]"
1413,"[[0, 0, 255]]"
1412,"[[0, 0, 841]]"
1412,"[[0, 0, 1848]]"
1411,"[[0, 0, 1608]]"
1409,"[[0, 4, 1139], [0, 0, 883], [1, 0, 1525], [0, 1, 1932], [0, 0, 1578], [0, 0, 1160], [2, 2, 946], [0, 1, 430], [0, 0, 783], [0, 0, 1242], [0, 0, 650]]"
1407,"[[0, 0, 1335]]"
1407,"[[0, 0, 3246]]"
1406,"[[0, 0, 1291], [1, 1, 1465], [0, 0, 1043], [0, 1, 775], [0, 0, 797], [0, 0, 485], [0, 0, 872], [0, 6, 1544], [0, 0, 2454], [0, 0, 1647], [0, 0, 1469], [0, 0, 1622], [1, 1, 678], [0, 0, 1334], [1, 0, 2658]]"
1406,"[[1, 0, 113], [0, 1, 451]]"
1403,"[[0, 0, 2190], [0, 0, 1012], [0, 2, 865]]"
1402,"[[0, 2, 269], [0, 3, 341], [1, 2, 1676], [0, 0, 502], [1, 6, 791]]"
1400,"[[0, 0, 230], [1, 0, 478]]"
1400,"[[0, 0, 1482]]"
1399,"[[1, 2, 454], [0, 0, 1156], [0, 0, 485]]"
1399,"[[1, 0, 2742]]"
1398,"[[2, 0, 240]]"
1397,"[[0, 0, 262]]"
1396,"[[0, 1, 1743], [0, 0, 979]]"
1395,"[[-2, 3, 306], [0, 0, 3441], [0, 0, 1364]]"
1395,"[[0, 0, 198], [0, 0, 752]]"
1392,"[[0, 0, 245], [0, 0, 491], [0, 1, 377], [0, 0, 379], [0, 0, 630], [0, 0, 428]]"
1391,"[[0, 0, 1234]]"
1389,"[[0, 0, 864]]"
1389,"[[1, 1, 830]]"
1388,"[[2, 1, 422]]"
1387,"[[0, 0, 930]]"
1386,"[[1, 0, 538]]"
1385,"[[1, 3, 825], [0, 0, 457], [1, 0, 813], [0, 1, 1010], [0, 1, 678], [0, 0, 1023], [0, 4, 273], [0, 0, 196], [0, 0, 344]]"
1385,"[[0, 0, 256]]"
1384,"[[0, 0, 312]]"
1383,"[[0, 1, 1524], [0, 0, 281], [0, 0, 1369], [1, 4, 571], [0, 2, 435]]"
1383,"[[0, 0, 1524], [0, 0, 626]]"
1382,"[[0, 0, 388]]"
1380,"[[0, 0, 2929]]"
1378,"[[3, 2, 1309], [2, 0, 336], [0, 0, 834], [0, 0, 1011], [1, 0, 740], [1, 0, 819], [0, 0, 988], [1, 2, 1064], [1, 0, 901], [0, 4, 1131], [0, 0, 891], [0, 0, 3749], [1, 0, 11528], [1, 2, 967], [0, 2, 2236]]"
1377,"[[0, 0, 452]]"
1377,"[[0, 0, 1288]]"
1373,"[[1, 0, 801]]"
1373,"[[0, 0, 1174]]"
1372,"[[0, 0, 398]]"
1372,"[[0, 0, 246]]"
1371,"[[2, 2, 686], [1, 0, 846], [2, 2, 653], [1, 2, 2905], [0, 2, 257]]"
1371,"[[1, 0, 1491]]"
1370,"[[0, 0, 546]]"
1369,"[[0, 0, 182], [1, 1, 842], [0, 0, 779]]"
1368,"[[1, 0, 1094], [0, 0, 729]]"
1368,"[[0, 0, 326]]"
1366,"[[0, 0, 680]]"
1366,"[[0, 0, 1590]]"
1366,"[[0, 0, 3719]]"
1366,"[[0, 0, 452], [0, 0, 554]]"
1363,"[[0, 1, 280], [0, 1, 689], [1, 2, 814], [0, 2, 992], [0, 0, 374]]"
1362,"[[0, 1, 312], [0, 0, 293], [0, 4, 835], [0, 0, 387], [0, 1, 101], [0, 1, 570], [0, 0, 211], [-1, 1, 210], [0, 0, 1172], [0, 2, 996], [0, 1, 125], [1, 2, 507], [0, 0, 625], [0, 0, 626], [2, 0, 256], [0, 0, 122], [1, 0, 459], [0, 18, 515], [1, 0, 191], [0, 2, 294], [0, 2, 1375], [0, 4, 309], [1, 4, 582], [0, 2, 383], [1, 1, 324], [1, 1, 1247], [0, 0, 161], [0, 1, 320], [0, 3, 1586], [0, 5, 1228], [0, 4, 322], [0, 3, 842], [0, 0, 206], [1, 3, 292], [0, 0, 134], [1, 1, 389]]"
1362,"[[1, 2, 254]]"
1362,"[[1, 0, 566]]"
1361,"[[0, 1, 1118], [1, 1, 654], [1, 1, 1428], [1, 2, 797], [1, 0, 489], [1, 1, 484], [2, 0, 1092]]"
1361,"[[2, 2, 1420], [1, 2, 662]]"
1360,"[[0, 0, 685], [0, 0, 368], [0, 0, 1146]]"
1360,"[[0, 0, 2157]]"
1359,"[[0, 0, 506]]"
1359,"[[0, 0, 453]]"
1358,"[[1, 1, 225]]"
1357,"[[1, 1, 741]]"
1356,"[[0, 0, 178]]"
1354,"[[0, 0, 652]]"
1354,"[[0, 2, 434], [0, 0, 169], [0, 0, 560], [1, 0, 1465], [0, 0, 526], [1, 13, 2434], [0, 0, 328], [1, 0, 607], [0, 0, 461], [1, 0, 796], [2, 1, 409], [0, 0, 633], [0, 0, 1039], [0, 0, 1755]]"
1353,"[[-1, 0, 814], [1, 0, 916]]"
1351,"[[0, 0, 1571]]"
1350,"[[0, 0, 4206]]"
1346,"[[0, 1, 852]]"
1346,"[[0, 0, 1342]]"
1345,"[[0, 0, 220]]"
1345,"[[0, 2, 708], [0, 2, 977], [1, 0, 936], [1, 3, 3442], [2, 6, 2536], [0, 4, 785], [0, 0, 4428], [2, 0, 1916], [1, 4, 1947], [1, 0, 2542], [0, 0, 1070], [0, 0, 2121], [0, 2, 1089], [0, 2, 2012], [2, 0, 2281], [2, 4, 1038], [4, 0, 675], [0, 0, 1224], [0, 0, 2185], [0, 0, 700], [0, 2, 1024], [0, 0, 2575], [0, 1, 916], [0, 0, 566], [1, 0, 1049], [0, 0, 1253], [0, 0, 2142], [1, 0, 694], [0, 2, 1205], [0, 0, 2811], [0, 0, 790], [1, 0, 3479], [0, 2, 1863], [0, 0, 1068], [0, 0, 2303], [0, 5, 5767], [1, 1, 1118], [0, 0, 1031], [0, 0, 932], [0, 4, 1628]]"
1344,"[[0, 0, 138]]"
1342,"[[0, 0, 1508]]"
1342,"[[0, 0, 1088], [1, 0, 1212], [1, 0, 386], [0, 2, 711], [0, 0, 1736]]"
1341,"[[0, 5, 3105], [0, 1, 722], [0, 1, 448]]"
1341,"[[1, 1, 596]]"
1341,"[[0, 0, 148]]"
1340,"[[0, 1, 570]]"
1340,"[[1, 0, 373]]"
1340,"[[1, 2, 2037]]"
1339,"[[0, 0, 1012], [1, 0, 829], [0, 0, 756]]"
1339,"[[1, 1, 1597]]"
1338,"[[0, 0, 162]]"
1338,"[[1, 0, 757], [0, 0, 1615]]"
1338,"[[0, 1, 240]]"
1337,"[[0, 0, 863], [2, 12, 914], [1, 0, 406]]"
1336,"[[0, 1, 2175]]"
1336,"[[0, 0, 696]]"
1333,"[[1, 0, 804], [1, 1, 2464], [1, 2, 572]]"
1332,"[[0, 0, 383]]"
1332,"[[0, 0, 975]]"
1332,"[[2, 1, 2767], [1, 0, 2422], [1, 7, 1050], [1, 0, 382], [1, 5, 1623]]"
1332,"[[0, 0, 460]]"
1331,"[[0, 0, 1119]]"
1330,"[[1, 0, 923], [0, 1, 1000], [1, 0, 3060], [0, 1, 723], [0, 0, 2274], [0, 0, 3070], [0, 0, 1023], [0, 0, 1218], [0, 0, 1133], [0, 0, 1408]]"
1329,"[[0, 13, 1436]]"
1328,"[[0, 0, 987]]"
1328,"[[0, 0, 2027], [0, 1, 286], [0, 0, 601], [0, 1, 249]]"
1327,"[[0, 0, 616]]"
1326,"[[0, 0, 2363]]"
1325,"[[1, 3, 897], [1, 0, 177]]"
1324,"[[0, 0, 337], [1, 1, 1537], [2, 1, 906], [0, 0, 744], [0, 0, 1636]]"
1323,"[[1, 1, 2306], [0, 0, 1268], [1, 0, 892], [0, 1, 1404], [0, 1, 959], [0, 0, 1687], [1, 0, 602], [0, 0, 1113], [0, 0, 979], [0, 0, 720], [1, 0, 1101], [0, 1, 570], [0, 0, 2430], [0, 3, 492], [0, 0, 974], [1, 1, 876]]"
1323,"[[0, 2, 256], [1, 0, 143], [1, 0, 1456], [-1, 3, 303], [1, 0, 194]]"
1322,"[[1, 2, 1377]]"
1321,"[[0, 0, 651]]"
1321,"[[0, 4, 1037]]"
1319,"[[0, 1, 2488], [1, 2, 207], [-1, 2, 538]]"
1319,"[[0, 0, 740]]"
1318,"[[0, 0, 904], [0, 0, 3396]]"
1318,"[[0, 0, 512], [0, 0, 1182]]"
1318,"[[1, 4, 1751], [0, 0, 720]]"
1317,"[[0, 0, 251], [1, 2, 1421]]"
1316,"[[0, 0, 2035]]"
1316,"[[0, 0, 594]]"
1315,"[[1, 0, 2396], [0, 0, 1132], [1, 1, 2942]]"
1315,"[[0, 0, 943], [0, 1, 690], [0, 0, 1752]]"
1315,"[[1, 1, 877], [1, 1, 453]]"
1311,"[[0, 0, 3667]]"
1311,"[[0, 0, 3979]]"
1310,"[[0, 0, 445], [3, 1, 600], [0, 2, 2980], [1, 0, 1677], [0, 1, 735], [0, 1, 472], [1, 0, 693]]"
1310,"[[0, 0, 651]]"
1309,"[[0, 3, 3259], [0, 1, 3189]]"
1308,"[[0, 0, 1075]]"
1307,"[[0, 0, 2657], [0, 0, 1667]]"
1306,"[[2, 2, 3098]]"
1304,"[[1, 1, 590]]"
1302,"[[1, 0, 881]]"
1302,"[[0, 0, 1005]]"
1302,"[[0, 0, 563], [0, 0, 538]]"
1302,"[[0, 0, 633]]"
1302,"[[0, 0, 2346]]"
1301,"[[0, 0, 886]]"
1301,"[[2, 0, 352], [1, 0, 352]]"
1297,"[[1, 0, 758], [1, 0, 209], [2, 0, 513], [-1, 2, 395]]"
1297,"[[0, 0, 1514]]"
1296,"[[1, 1, 1906], [1, 3, 323]]"
1296,"[[0, 0, 895]]"
1296,"[[0, 0, 417]]"
1294,"[[0, 0, 1777]]"
1293,"[[1, 2, 629], [3, 0, 339]]"
1292,"[[0, 0, 939], [2, 1, 1277], [1, 2, 2693], [0, 0, 1069], [1, 0, 987], [0, 0, 1091]]"
1292,"[[0, 0, 2716]]"
1291,"[[2, 0, 225], [1, 0, 2232]]"
1290,"[[0, 12, 2142]]"
1289,"[[0, 1, 708], [1, 0, 749], [0, 4, 2173], [0, 1, 1358], [0, 2, 3664], [0, 1, 1858], [0, 0, 1566]]"
1288,"[[2, 0, 471], [1, 0, 1246], [0, 3, 1366], [2, 15, 2135], [3, 0, 1442], [-1, 1, 507], [1, 0, 869], [0, 0, 936], [0, 0, 981], [1, 2, 1117], [1, 0, 312], [4, 0, 1177], [3, 2, 1085], [1, 0, 2740]]"
1288,"[[0, 2, 1027], [0, 0, 662], [0, 0, 579], [0, 0, 1025]]"
1286,"[[1, 0, 363]]"
1285,"[[1, 0, 638]]"
1283,"[[1, 0, 218], [2, 3, 89], [0, 0, 1037], [1, 0, 615], [0, 2, 1455], [1, 1, 528], [1, 1, 379], [0, 0, 122], [1, 4, 674], [1, 0, 276], [2, 0, 593]]"
1283,"[[1, 0, 608]]"
1283,"[[0, 0, 1066]]"
