reputation,answers
17453,"[[35, 1, 5366], [22, 0, 860], [13, 0, 2592]]"
44581,"[[26, 6, 1434], [25, 1, 592]]"
8147,"[[252, 14, 736]]"
16082,"[[11, 1, 351], [22, 4, 379], [59, 3, 305]]"
1020,"[[11, 6, 1691]]"
22415,"[[21, 2, 416], [15, 10, 3136], [23, 8, 1504], [12, 0, 876], [71, 2, 1834], [35, 3, 2336], [11, 5, 3069], [11, 5, 2110], [13, 0, 554], [15, 5, 2650], [20, 0, 451], [15, 1, 631]]"
1234,"[[13, 0, 374], [14, 0, 524]]"
3920,"[[38, 4, 188]]"
13154,"[[20, 10, 887]]"
1414,"[[16, 3, 595]]"
55169,"[[11, 0, 2279], [79, 0, 704], [18, 1, 653]]"
1512,"[[12, 2, 775]]"
10428,"[[11, 0, 4334]]"
2290,"[[17, 0, 516], [13, 1, 148]]"
8165,"[[19, 0, 587], [13, 2, 383], [17, 2, 3030], [14, 0, 561], [45, 1, 631], [14, 4, 3449]]"
3136,"[[26, 3, 965]]"
3638,"[[15, 0, 296]]"
4640,"[[18, 0, 639]]"
4309,"[[22, 8, 3612], [16, 2, 890]]"
2468,"[[78, 10, 372], [17, 1, 542]]"
20758,"[[11, 2, 1537], [17, 2, 868]]"
9644,"[[42, 0, 102], [12, 1, 466]]"
3191,"[[148, 4, 435]]"
1331,"[[12, 0, 151]]"
4196,"[[12, 0, 706], [20, 0, 1971]]"
1111,"[[23, 1, 285], [13, 0, 431]]"
5058,"[[12, 0, 643]]"
1038,"[[11, 2, 1236]]"
16585,"[[12, 12, 4627], [11, 2, 7414], [14, 0, 7246], [14, 1, 1598]]"
5197,"[[14, 5, 1043], [16, 7, 650]]"
4924,"[[12, 7, 1433]]"
2244,"[[12, 1, 491]]"
1711,"[[11, 2, 1144]]"
1100,"[[93, 2, 496]]"
16957,"[[16, 0, 380], [41, 6, 270], [14, 0, 2144], [92, 3, 227], [17, 5, 2207]]"
12169,"[[12, 0, 224], [13, 0, 2001], [12, 0, 3227], [13, 2, 811]]"
2186,"[[17, 3, 762]]"
7432,"[[12, 1, 1423], [12, 0, 391], [17, 0, 643], [24, 3, 525], [32, 4, 247], [23, 1, 499], [134, 5, 317], [14, 6, 656]]"
5627,"[[11, 2, 481]]"
10258,"[[27, 2, 804]]"
3161,"[[13, 5, 564], [15, 0, 651]]"
2393,"[[12, 0, 657]]"
5312,"[[55, 15, 3966], [13, 0, 901]]"
3084,"[[20, 2, 1379]]"
5860,"[[12, 1, 1202]]"
6594,"[[19, 3, 6068]]"
1948,"[[18, 1, 1600], [15, 0, 3513]]"
3312,"[[11, 0, 455], [11, 0, 1961]]"
8880,"[[12, 5, 427]]"
6028,"[[35, 0, 867], [17, 0, 12834]]"
2086,"[[15, 2, 1796]]"
11155,"[[15, 1, 1266]]"
1195,"[[17, 4, 489]]"
1598,"[[16, 1, 899]]"
1066,"[[14, 0, 1296]]"
1925,"[[14, 1, 198], [11, 9, 1356]]"
3526,"[[21, 1, 2078]]"
2385,"[[30, 0, 3638], [14, 7, 4258]]"
196589,"[[25, 9, 2080], [23, 1, 386], [16, 7, 433]]"
1676,"[[44, 3, 166], [11, 0, 2810]]"
4485,"[[54, 0, 744], [12, 0, 1213]]"
2351,"[[13, 1, 911]]"
44911,"[[13, 1, 640], [16, 3, 446], [16, 3, 1188], [21, 1, 1223], [17, 5, 648], [13, 4, 651], [13, 2, 1620], [12, 1, 2461], [14, 1, 2606], [15, 0, 462], [39, 6, 783], [14, 5, 130], [12, 3, 1151], [13, 0, 822], [24, 1, 1906], [20, 1, 679], [51, 1, 432], [11, 0, 782], [16, 2, 1589], [127, 2, 563], [11, 3, 2382], [13, 4, 1348], [32, 4, 1812], [27, 4, 409], [12, 0, 528], [58, 2, 241], [15, 0, 402], [34, 0, 2107]]"
1163,"[[19, 5, 762]]"
2126,"[[73, 7, 657]]"
1035,"[[26, 1, 493]]"
4314,"[[12, 5, 1441]]"
1741,"[[28, 2, 1655], [15, 3, 410]]"
1611,"[[11, 0, 175], [31, 0, 371]]"
5319,"[[26, 8, 506], [11, 0, 474], [14, 2, 1719]]"
2762,"[[31, 0, 369]]"
1182,"[[14, 0, 475]]"
2377,"[[11, 2, 799]]"
5487,"[[20, 5, 186]]"
18848,"[[20, 0, 2902]]"
14999,"[[12, 4, 610], [21, 9, 1293]]"
3352,"[[16, 10, 4176], [26, 4, 310]]"
2969,"[[19, 0, 1174]]"
4422,"[[148, 2, 585], [185, 0, 342]]"
1344,"[[14, 0, 760]]"
1064,"[[54, 0, 577]]"
24064,"[[12, 0, 1782]]"
1328,"[[20, 6, 1810], [14, 0, 675]]"
12833,"[[39, 0, 4068], [12, 2, 3226], [22, 1, 2637]]"
9444,"[[11, 0, 1571], [13, 3, 2215], [13, 1, 5069], [13, 6, 2551], [12, 4, 3442]]"
2136,"[[21, 1, 1242]]"
5964,"[[11, 2, 127]]"
1473,"[[12, 1, 444]]"
11149,"[[46, 4, 2237], [11, 0, 396], [23, 3, 555]]"
1499,"[[38, 6, 767], [17, 5, 155]]"
25267,"[[13, 0, 758], [12, 0, 1277], [28, 3, 352], [14, 1, 694], [19, 0, 1767], [26, 0, 4623], [15, 0, 427], [17, 1, 233], [25, 1, 1075]]"
7235,"[[14, 4, 4435], [208, 7, 1086], [14, 3, 1954]]"
5088,"[[12, 0, 2751], [15, 0, 915], [12, 0, 594], [12, 3, 474], [19, 0, 450], [59, 0, 681], [11, 0, 341], [20, 0, 1288], [57, 0, 794], [46, 0, 421]]"
1997,"[[14, 2, 494]]"
1073,"[[21, 4, 1385]]"
1712,"[[28, 4, 212]]"
1619,"[[12, 1, 361]]"
1610,"[[11, 1, 809], [21, 0, 2348]]"
1623,"[[23, 1, 726]]"
61066,"[[11, 0, 901], [17, 0, 1531], [47, 13, 13870], [16, 3, 2285], [16, 2, 3369], [13, 0, 1915]]"
1696,"[[15, 0, 1236]]"
1726,"[[12, 0, 492]]"
9657,"[[12, 4, 5594]]"
4856,"[[20, 1, 181]]"
4082,"[[11, 2, 738], [16, 2, 1035]]"
18539,"[[109, 2, 6291], [19, 0, 479], [13, 4, 659]]"
6086,"[[40, 3, 240]]"
9974,"[[20, 2, 1082], [28, 1, 767], [43, 3, 955], [11, 5, 1908]]"
1133,"[[27, 0, 3067]]"
2771,"[[47, 2, 1547]]"
2665,"[[52, 4, 1760]]"
1388,"[[30, 3, 620]]"
31395,"[[12, 0, 916]]"
3645,"[[12, 1, 492]]"
4061,"[[17, 1, 555], [37, 14, 3620]]"
2349,"[[11, 0, 412], [19, 0, 514]]"
12158,"[[16, 1, 741], [76, 7, 1708], [12, 1, 2266], [26, 4, 2161], [11, 0, 227], [46, 2, 792]]"
8107,"[[107, 1, 1375]]"
1960,"[[25, 5, 1146], [11, 2, 2637]]"
2108,"[[14, 5, 1969]]"
1311,"[[12, 2, 523]]"
1103,"[[12, 1, 672]]"
29478,"[[43, 14, 2469], [11, 6, 14434], [28, 5, 5294]]"
1999,"[[12, 0, 277]]"
1271,"[[23, 0, 1481]]"
1271,"[[12, 0, 301]]"
21284,"[[35, 3, 1627], [14, 8, 508]]"
4274,"[[22, 0, 446], [40, 1, 1187]]"
21284,"[[17, 0, 870]]"
18681,"[[11, 8, 2424], [14, 1, 672]]"
8110,"[[13, 1, 894], [13, 4, 1679]]"
1480,"[[11, 0, 766], [18, 4, 1322]]"
7371,"[[11, 0, 2211]]"
1270,"[[14, 0, 1698]]"
1704,"[[141, 4, 410]]"
1087,"[[16, 1, 6874]]"
8151,"[[11, 2, 1338]]"
2284,"[[11, 1, 551]]"
1177,"[[37, 4, 711]]"
3021,"[[11, 0, 1931], [127, 5, 654]]"
1427,"[[25, 4, 823]]"
4882,"[[13, 0, 703]]"
3801,"[[15, 1, 1114], [16, 2, 382]]"
3955,"[[24, 2, 564]]"
1275,"[[18, 4, 1478]]"
25855,"[[12, 23, 1122]]"
1820,"[[12, 0, 1080]]"
11872,"[[14, 2, 1410]]"
4115,"[[27, 12, 1283]]"
1063,"[[12, 1, 703]]"
2468,"[[18, 0, 253]]"
1158,"[[16, 1, 889]]"
3795,"[[41, 0, 798]]"
1059,"[[11, 2, 1746]]"
20254,"[[11, 0, 318], [21, 0, 1665], [38, 2, 1261], [24, 1, 251]]"
1134,"[[23, 1, 1043]]"
1993,"[[15, 5, 333], [12, 0, 2267]]"
4066,"[[31, 6, 1729]]"
1103,"[[34, 4, 5351], [41, 6, 3744]]"
1068,"[[16, 2, 656], [26, 1, 73]]"
1034,"[[86, 9, 591]]"
3506,"[[18, 0, 528]]"
2209,"[[12, 0, 3835], [12, 1, 3366], [25, 0, 2697], [21, 1, 1802], [12, 2, 5062]]"
4470,"[[11, 1, 914], [33, 5, 803]]"
1179,"[[41, 1, 212]]"
3081,"[[16, 2, 1929]]"
8723,"[[24, 4, 734]]"
14164,"[[15, 2, 1228], [12, 1, 391], [36, 1, 1047], [69, 6, 505]]"
1325,"[[19, 0, 191]]"
3126,"[[22, 1, 1250]]"
9532,"[[28, 1, 8786], [34, 3, 1717], [12, 3, 6570], [178, 8, 4494], [11, 1, 326]]"
1307,"[[16, 0, 251]]"
2582,"[[12, 0, 965]]"
5990,"[[16, 4, 204], [37, 0, 341]]"
202355,"[[15, 2, 2507], [14, 1, 697], [12, 0, 619]]"
6531,"[[13, 0, 2734]]"
8598,"[[26, 4, 624]]"
12213,"[[119, 18, 2377], [16, 5, 913], [80, 19, 587], [61, 7, 1211]]"
2273,"[[14, 0, 356], [41, 0, 697], [12, 0, 219], [29, 1, 324], [13, 2, 132], [12, 0, 256], [18, 0, 521]]"
2187,"[[16, 1, 446]]"
2532,"[[43, 3, 443], [16, 0, 688]]"
4760,"[[25, 1, 1878], [19, 0, 409], [12, 3, 2628], [13, 2, 2633]]"
4532,"[[32, 2, 259]]"
4184,"[[20, 0, 216]]"
7217,"[[28, 6, 157]]"
5365,"[[14, 0, 1035]]"
81416,"[[12, 3, 308], [11, 14, 2637], [16, 0, 2324], [15, 2, 3008], [41, 2, 354], [12, 1, 3118], [32, 0, 2823], [17, 1, 1734], [16, 3, 515], [17, 2, 902]]"
12622,"[[12, 1, 1477]]"
31828,"[[28, 1, 766]]"
1296,"[[14, 0, 311]]"
1327,"[[42, 2, 1940], [26, 2, 870]]"
1466,"[[15, 2, 236]]"
1187,"[[33, 2, 161]]"
3261,"[[14, 0, 1059]]"
1913,"[[15, 0, 398]]"
1114,"[[67, 2, 624]]"
5383,"[[13, 1, 915]]"
1250,"[[22, 1, 184], [16, 3, 777]]"
1287,"[[39, 2, 1570]]"
1332,"[[15, 2, 646]]"
28249,"[[23, 4, 931], [23, 0, 2133]]"
11494,"[[13, 0, 711], [14, 1, 3157], [16, 1, 937]]"
2987,"[[19, 1, 282]]"
8405,"[[31, 3, 494], [16, 2, 1089], [53, 5, 723], [19, 7, 2119], [34, 5, 2605]]"
4870,"[[20, 2, 699]]"
2850,"[[49, 3, 934], [47, 6, 679]]"
1105,"[[15, 0, 507], [31, 0, 166]]"
15778,"[[48, 2, 1175], [13, 1, 1398], [11, 1, 508], [12, 18, 12482], [15, 5, 2881]]"
2724,"[[46, 0, 1834]]"
1781,"[[15, 3, 777]]"
2246,"[[48, 2, 507]]"
142722,"[[17, 3, 1077]]"
27039,"[[15, 3, 537], [11, 7, 2667], [66, 3, 893], [20, 0, 281]]"
27582,"[[11, 1, 2008], [59, 1, 3470], [82, 0, 1641], [65, 1, 2584], [117, 6, 1822], [36, 2, 1328], [110, 0, 1667], [11, 0, 4539], [20, 1, 1178], [14, 0, 4732], [135, 1, 2592], [34, 5, 1538], [45, 2, 2168], [56, 2, 2121], [25, 0, 1319], [155, 5, 2493], [68, 1, 3207], [12, 0, 5823], [25, 1, 3949], [99, 0, 1503], [41, 0, 5495], [26, 0, 2357]]"
1707,"[[20, 1, 1023]]"
1359,"[[123, 4, 202]]"
1143,"[[12, 4, 385]]"
4071,"[[41, 2, 1283], [56, 3, 636]]"
13288,"[[12, 1, 315]]"
72526,"[[11, 0, 496]]"
1472,"[[14, 0, 486]]"
13345,"[[22, 0, 427]]"
13005,"[[29, 3, 1462], [19, 6, 977]]"
2259,"[[11, 5, 2819]]"
1586,"[[49, 3, 306], [37, 2, 912]]"
1318,"[[15, 2, 2888]]"
1543,"[[24, 0, 357], [11, 0, 344], [16, 0, 591]]"
8259,"[[15, 0, 737]]"
1348,"[[11, 2, 572], [15, 0, 625]]"
2043,"[[22, 0, 1218]]"
1572,"[[110, 4, 1668]]"
5633,"[[13, 0, 776], [11, 1, 1370], [11, 0, 2833], [15, 7, 7516], [11, 3, 273], [54, 1, 323], [12, 0, 1621]]"
17948,"[[12, 2, 843], [18, 2, 1151], [15, 0, 809], [14, 2, 1177], [18, 0, 1063], [12, 0, 1372], [11, 0, 3471]]"
10061,"[[12, 5, 2821], [22, 4, 1605]]"
2771,"[[57, 0, 3418]]"
1964,"[[14, 6, 707], [19, 7, 2797]]"
1360,"[[33, 6, 401]]"
5538,"[[32, 0, 227]]"
5925,"[[47, 1, 1335]]"
17181,"[[69, 1, 245]]"
11508,"[[52, 6, 1382]]"
1365,"[[12, 0, 659]]"
6028,"[[26, 0, 1612]]"
1856,"[[21, 2, 881]]"
1463,"[[12, 3, 1679], [26, 7, 1723]]"
35358,"[[37, 6, 2547], [11, 0, 535], [14, 4, 882], [20, 0, 425], [11, 2, 3253], [31, 1, 277], [17, 0, 828]]"
1580,"[[24, 2, 813]]"
2573,"[[11, 1, 440], [232, 7, 312]]"
4691,"[[13, 1, 1544]]"
1497,"[[58, 1, 487], [19, 1, 592]]"
262421,"[[27, 1, 449], [24, 0, 882], [22, 8, 715], [15, 0, 638]]"
2382,"[[16, 0, 140]]"
1196,"[[14, 2, 90]]"
4320,"[[17, 4, 2408]]"
2431,"[[30, 1, 348]]"
7794,"[[83, 0, 721], [69, 1, 596]]"
109953,"[[17, 0, 2515], [38, 6, 1912], [29, 1, 751], [14, 1, 1367], [20, 0, 1759], [25, 2, 2772], [37, 3, 1881], [13, 2, 1426], [25, 1, 1749], [24, 0, 1008], [17, 3, 998], [21, 5, 2032], [14, 2, 878], [14, 0, 874], [17, 0, 1862], [11, 6, 2009], [37, 2, 3565], [27, 3, 525], [18, 6, 1853], [16, 0, 1295], [12, 0, 668], [30, 1, 874], [26, 1, 1593], [16, 1, 1470], [12, 2, 2217]]"
2450,"[[13, 1, 648], [62, 0, 1827]]"
2567,"[[17, 1, 1120]]"
8716,"[[13, 2, 240], [13, 0, 397]]"
6913,"[[16, 2, 197]]"
1532,"[[75, 3, 302]]"
12512,"[[20, 3, 374]]"
2133,"[[22, 3, 1135]]"
3724,"[[49, 2, 278], [19, 2, 700]]"
23531,"[[13, 1, 3373]]"
1354,"[[19, 1, 260]]"
2383,"[[23, 3, 6229], [25, 2, 1559]]"
1487,"[[35, 1, 433]]"
2430,"[[106, 14, 1378]]"
4241,"[[39, 0, 232], [57, 1, 808], [16, 1, 172], [14, 3, 101]]"
5233,"[[21, 0, 153], [14, 0, 556]]"
1136,"[[64, 3, 109]]"
2311,"[[13, 0, 357]]"
2104,"[[60, 7, 555], [39, 2, 521]]"
1076,"[[12, 0, 101]]"
2340,"[[35, 2, 519]]"
2304,"[[144, 28, 3946]]"
3707,"[[15, 0, 378]]"
20389,"[[12, 3, 283], [12, 0, 287], [11, 3, 110], [19, 0, 214]]"
3343,"[[17, 3, 1204]]"
5659,"[[24, 7, 933], [14, 0, 893]]"
11973,"[[11, 3, 1761], [17, 1, 1391], [20, 0, 837]]"
28863,"[[22, 0, 1182]]"
2087,"[[14, 0, 1120], [63, 3, 1283]]"
1091,"[[74, 0, 400]]"
2048,"[[14, 0, 2260], [53, 3, 511]]"
2947,"[[73, 1, 1063]]"
1819,"[[35, 0, 875], [23, 3, 6427]]"
6209,"[[11, 3, 1154], [21, 0, 886]]"
3257,"[[12, 0, 764], [21, 2, 979], [17, 0, 308], [13, 10, 1222]]"
1331,"[[116, 4, 723]]"
2632,"[[13, 14, 10148]]"
1647,"[[12, 3, 1012], [14, 2, 4035], [23, 0, 545]]"
26118,"[[43, 4, 7734], [23, 2, 3568], [11, 0, 1430]]"
1030,"[[11, 2, 705]]"
1754,"[[16, 1, 466]]"
191330,"[[15, 0, 1729], [36, 0, 3489], [28, 1, 3049], [11, 3, 611], [26, 5, 360], [19, 5, 2005], [31, 5, 2011], [40, 1, 1610], [15, 0, 434]]"
16714,"[[20, 0, 1563]]"
2668,"[[17, 1, 648], [22, 2, 1552]]"
12822,"[[16, 0, 348], [22, 0, 1019]]"
7103,"[[24, 3, 507]]"
9797,"[[13, 1, 475], [31, 5, 518]]"
4833,"[[29, 0, 1183]]"
4588,"[[23, 1, 1232]]"
11890,"[[13, 0, 268]]"
2249,"[[11, 1, 765], [23, 0, 899], [44, 0, 571], [11, 0, 3559]]"
1596,"[[99, 2, 433]]"
1927,"[[24, 0, 1033]]"
1487,"[[22, 4, 828]]"
22568,"[[12, 7, 1928]]"
6869,"[[15, 2, 5088], [11, 0, 4197], [11, 2, 3459], [21, 2, 1516]]"
3896,"[[11, 3, 165]]"
38954,"[[34, 0, 359]]"
3411,"[[19, 2, 487], [29, 3, 1356]]"
13886,"[[32, 0, 1127]]"
1719,"[[19, 1, 594]]"
24774,"[[15, 3, 3108], [14, 4, 1176], [34, 5, 2144], [11, 1, 424], [33, 0, 1401], [15, 0, 1138]]"
186275,"[[11, 4, 1692], [40, 2, 1052], [15, 3, 10677], [12, 2, 1203], [23, 3, 4789], [14, 2, 6910], [13, 1, 544], [17, 1, 1764], [13, 6, 2205], [13, 2, 1796], [23, 2, 2458], [11, 1, 3462]]"
1996,"[[17, 0, 2276], [52, 3, 858], [13, 1, 589]]"
1963,"[[12, 3, 391]]"
6745,"[[27, 2, 1237]]"
24460,"[[12, 0, 7401], [22, 8, 1529]]"
158089,"[[17, 0, 1112], [11, 0, 916], [14, 6, 369], [15, 2, 367]]"
3602,"[[33, 4, 568]]"
1462,"[[21, 2, 297]]"
1377,"[[24, 0, 291]]"
1374,"[[12, 0, 2710], [19, 2, 659]]"
2407,"[[12, 2, 224]]"
224515,"[[199, 2, 1060], [22, 4, 758], [29, 1, 6570]]"
1957,"[[14, 2, 2461], [12, 6, 941]]"
7138,"[[13, 2, 995]]"
5342,"[[107, 0, 506], [38, 5, 1345], [12, 0, 493], [75, 4, 316]]"
126026,"[[12, 4, 812], [26, 8, 2692], [23, 0, 672], [22, 2, 3670]]"
1264,"[[28, 2, 320]]"
18278,"[[11, 0, 2869]]"
1053,"[[69, 5, 49]]"
2168,"[[12, 2, 283], [24, 3, 361], [22, 10, 1280]]"
11421,"[[14, 0, 1325]]"
4073,"[[17, 1, 1875], [14, 2, 1855], [15, 4, 1419], [25, 2, 311], [11, 3, 1780], [14, 7, 505]]"
3983,"[[28, 1, 959], [22, 4, 1658], [21, 7, 1397]]"
1970,"[[21, 3, 1623], [15, 1, 756], [11, 0, 1082]]"
7516,"[[24, 2, 1219], [11, 0, 1209], [13, 0, 1358], [25, 0, 334], [16, 1, 1837], [11, 0, 450]]"
3930,"[[21, 3, 470]]"
2206,"[[11, 0, 1648]]"
4203,"[[13, 1, 1166], [301, 9, 904]]"
3470,"[[18, 1, 755]]"
10741,"[[13, 2, 1571]]"
3325,"[[32, 0, 1157], [24, 0, 243]]"
21257,"[[12, 0, 1121]]"
7801,"[[30, 0, 414], [15, 1, 720], [29, 1, 132], [45, 4, 296], [69, 2, 306]]"
7964,"[[46, 5, 915]]"
1170,"[[11, 2, 675]]"
3016,"[[65, 14, 3190]]"
4204,"[[11, 2, 1447]]"
3336,"[[11, 1, 1335]]"
1442,"[[11, 0, 174]]"
1161,"[[37, 3, 211], [20, 2, 148]]"
2077,"[[20, 1, 1213], [20, 10, 2187], [20, 6, 5334]]"
144508,"[[13, 3, 923], [12, 0, 274], [24, 6, 1552], [12, 6, 1051], [16, 9, 653], [23, 3, 1489], [11, 4, 866], [20, 4, 1633]]"
9627,"[[34, 1, 946], [13, 3, 2100], [29, 2, 599], [13, 0, 474], [181, 0, 891]]"
1807,"[[11, 4, 1478]]"
3088,"[[11, 4, 513]]"
5051,"[[16, 1, 1053]]"
1328,"[[27, 3, 1330]]"
5653,"[[11, 0, 574], [32, 0, 652]]"
6973,"[[11, 4, 738]]"
3774,"[[25, 0, 380]]"
1577,"[[12, 0, 1030]]"
2153,"[[26, 0, 74]]"
1041,"[[55, 2, 592], [18, 0, 848]]"
1056,"[[11, 0, 291], [13, 0, 1586]]"
1348,"[[13, 0, 1004], [13, 0, 639], [20, 4, 729]]"
4661,"[[45, 3, 638]]"
1535,"[[14, 0, 1088]]"
1341,"[[14, 1, 1463]]"
2581,"[[186, 12, 231], [12, 2, 507]]"
2519,"[[65, 5, 259]]"
14564,"[[16, 5, 545]]"
1594,"[[14, 3, 1991], [24, 1, 1021]]"
1796,"[[12, 6, 2287]]"
1882,"[[54, 2, 656]]"
2019,"[[73, 3, 647]]"
3702,"[[99, 4, 689]]"
2212,"[[24, 0, 1359]]"
1150,"[[21, 8, 310]]"
1632,"[[13, 0, 680]]"
46242,"[[17, 4, 1548], [30, 3, 1749]]"
25490,"[[21, 0, 967], [16, 4, 748], [37, 4, 438], [33, 0, 821]]"
1457,"[[31, 0, 1269]]"
6135,"[[29, 4, 416]]"
7776,"[[27, 1, 1692], [18, 8, 782], [13, 2, 1893], [17, 3, 4167], [17, 5, 1263]]"
2778,"[[62, 3, 318], [44, 1, 625]]"
8527,"[[17, 4, 5895], [17, 0, 1060], [12, 4, 1673], [11, 2, 1273], [17, 3, 4464], [17, 1, 1949], [12, 2, 2967]]"
120787,"[[19, 17, 2117], [28, 8, 1222], [13, 6, 2299], [11, 37, 3908]]"
2982,"[[39, 2, 2281], [14, 0, 1925]]"
26988,"[[173, 18, 932], [133, 4, 1017]]"
2960,"[[12, 1, 505]]"
3280,"[[40, 9, 1756], [28, 0, 1618]]"
2331,"[[34, 2, 998]]"
2957,"[[11, 2, 885], [22, 2, 471], [37, 10, 2626]]"
5143,"[[19, 0, 529]]"
6334,"[[16, 0, 994], [31, 6, 350], [126, 5, 284], [12, 0, 1251]]"
6233,"[[17, 6, 1017]]"
150403,"[[21, 1, 975], [152, 4, 594], [47, 3, 826]]"
1686,"[[20, 0, 171], [19, 0, 255]]"
2298,"[[167, 8, 344]]"
2447,"[[14, 1, 1376]]"
2114,"[[17, 0, 242]]"
3451,"[[46, 3, 1230]]"
9045,"[[11, 0, 662], [15, 0, 1758]]"
9760,"[[11, 0, 485], [12, 1, 430]]"
2333,"[[15, 0, 239]]"
24602,"[[12, 0, 1256], [29, 4, 881], [12, 0, 334]]"
1016,"[[23, 2, 520]]"
27735,"[[33, 1, 1454], [27, 3, 1342], [41, 0, 1039], [72, 0, 1192], [27, 0, 2211], [22, 1, 2933], [16, 0, 578], [28, 4, 2602], [13, 0, 694], [11, 0, 684], [48, 0, 2028], [11, 0, 620], [18, 0, 1016], [13, 0, 910], [14, 0, 790], [17, 0, 561], [13, 0, 920], [11, 0, 583], [23, 0, 783], [47, 1, 470], [18, 4, 2255], [54, 0, 716], [36, 0, 2702], [16, 0, 992], [11, 1, 1617], [15, 0, 1202], [12, 0, 1134], [21, 1, 2051], [29, 6, 679], [108, 4, 1127], [14, 0, 886], [15, 0, 1063]]"
5200,"[[12, 0, 786]]"
1165,"[[12, 5, 1037], [24, 0, 411]]"
3350,"[[30, 1, 367]]"
2147,"[[16, 0, 795]]"
1396,"[[61, 3, 673]]"
8317,"[[89, 4, 1714]]"
1626,"[[12, 2, 932]]"
12223,"[[37, 4, 398], [18, 4, 3455]]"
1395,"[[16, 1, 531]]"
2039,"[[13, 0, 1041], [15, 1, 232]]"
173559,"[[11, 0, 805]]"
2863,"[[40, 1, 443], [21, 0, 166]]"
1070,"[[12, 0, 1162]]"
1139,"[[55, 2, 248]]"
1217,"[[11, 3, 99]]"
1601,"[[37, 1, 808]]"
43848,"[[15, 8, 1407]]"
12622,"[[14, 2, 479]]"
1191,"[[16, 4, 409], [17, 0, 778], [12, 0, 477]]"
1323,"[[24, 2, 1136], [16, 0, 1248]]"
1293,"[[12, 0, 162]]"
2951,"[[18, 1, 441]]"
15122,"[[16, 0, 2566]]"
3794,"[[12, 0, 620]]"
1247,"[[28, 0, 276]]"
2395,"[[38, 2, 211]]"
38892,"[[16, 1, 903], [26, 2, 307], [12, 1, 981], [36, 2, 1459]]"
2151,"[[46, 0, 282]]"
25018,"[[12, 0, 1000], [30, 2, 611]]"
1476,"[[11, 5, 1115]]"
1917,"[[15, 6, 4616]]"
40144,"[[15, 16, 11266]]"
1873,"[[162, 3, 212]]"
21221,"[[16, 3, 1114], [28, 1, 400], [13, 0, 2888], [15, 0, 757], [20, 1, 762]]"
2510,"[[11, 2, 2567], [14, 3, 524], [18, 2, 874]]"
7026,"[[18, 1, 850]]"
3565,"[[18, 1, 489], [28, 9, 1625], [11, 4, 295], [100, 0, 1150]]"
1016,"[[12, 0, 511], [12, 0, 842]]"
3488,"[[12, 1, 960], [19, 0, 339]]"
1576,"[[14, 4, 285], [13, 1, 925]]"
8326,"[[16, 2, 728]]"
3130,"[[15, 1, 438]]"
1890,"[[18, 1, 339], [27, 0, 748], [28, 3, 2773]]"
11224,"[[32, 4, 923]]"
12103,"[[21, 2, 3644], [12, 0, 1115], [15, 0, 1104], [35, 1, 723], [35, 1, 672], [11, 2, 2464]]"
2927,"[[13, 0, 268]]"
40659,"[[23, 3, 391], [29, 2, 927], [15, 2, 1674], [13, 0, 1341]]"
1367,"[[25, 3, 949]]"
2549,"[[27, 2, 477]]"
1040,"[[15, 2, 382]]"
40366,"[[22, 0, 4365], [25, 0, 1099], [11, 4, 1177], [48, 3, 1767], [60, 4, 1762], [38, 5, 1564], [22, 5, 3578], [18, 0, 2109], [52, 0, 1370], [123, 0, 691], [21, 0, 1268], [86, 7, 1617], [26, 11, 6837]]"
33503,"[[11, 3, 1285]]"
15827,"[[11, 0, 932]]"
1564,"[[36, 6, 722]]"
1280,"[[16, 1, 744]]"
2338,"[[18, 3, 367]]"
3309,"[[12, 0, 235], [92, 4, 278]]"
3252,"[[18, 1, 200]]"
3140,"[[11, 0, 336]]"
1200,"[[19, 1, 6367]]"
5536,"[[11, 6, 3061], [77, 8, 1656]]"
3490,"[[11, 0, 1159], [37, 2, 591], [13, 0, 443]]"
20230,"[[15, 2, 1394], [31, 2, 754]]"
1208,"[[82, 2, 443]]"
1565,"[[11, 3, 2768], [28, 2, 4281], [22, 0, 983]]"
3528,"[[11, 0, 253]]"
1943,"[[18, 0, 374], [15, 0, 321]]"
6981,"[[18, 0, 96], [68, 5, 168], [54, 2, 304], [26, 1, 310]]"
6936,"[[17, 0, 744]]"
7563,"[[28, 5, 1019]]"
1184,"[[69, 7, 257], [22, 0, 555]]"
2397,"[[25, 0, 440]]"
4894,"[[12, 2, 155]]"
3128,"[[12, 4, 807]]"
2071,"[[17, 4, 453], [22, 1, 1094]]"
1226,"[[31, 2, 917]]"
43906,"[[20, 4, 1397]]"
5677,"[[17, 3, 955], [33, 11, 8570], [14, 5, 2416]]"
4204,"[[15, 0, 1389]]"
1923,"[[15, 0, 159], [58, 0, 190]]"
5586,"[[22, 3, 706], [20, 0, 326]]"
1080,"[[13, 2, 3171]]"
12586,"[[13, 1, 181], [50, 2, 388]]"
35836,"[[12, 4, 571]]"
6039,"[[22, 0, 688]]"
1587,"[[29, 2, 1576], [14, 0, 917]]"
1636,"[[43, 2, 309]]"
39592,"[[35, 1, 3717]]"
1475,"[[23, 0, 309]]"
1167,"[[38, 0, 329]]"
1425,"[[11, 0, 1305]]"
5811,"[[16, 2, 535]]"
2123,"[[31, 0, 156]]"
26520,"[[11, 0, 299], [11, 2, 430]]"
